image,expected_text,predicted_v1,predicted_v2,detected,score,v1_exact_match,v2_exact_match,v1_char_accuracy,v2_char_accuracy,better_model,bbox,output_image
0114655172414-91_84-209&509_387&583-406&585_215&578_202&512_393&519-0_0_27_29_0_29_30-108-31.jpg,皖A35A56,皖A35A56,皖A35A56,True,0.8073,True,True,1.0,1.0,same,"[197, 510, 410, 587]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0114655172414-91_84-209&509_387&583-406&585_215&578_202&512_393&519-0_0_27_29_0_29_30-108-31.jpg
0114655172414-92_84-356&520_530&587-536&596_353&585_360&514_543&525-0_0_21_23_32_27_27-149-19.jpg,皖AXZ833,皖AXZ833,皖AXZ833,True,0.7987,True,True,1.0,1.0,same,"[349, 518, 540, 585]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0114655172414-92_84-356&520_530&587-536&596_353&585_360&514_543&525-0_0_21_23_32_27_27-149-19.jpg
0114858716476-90_91-305&527_516&590-522&605_302&602_306&518_526&521-0_0_7_27_28_25_28-36-8.jpg,皖AH3414,皖AH3414,皖AH3414,True,0.8263,True,True,1.0,1.0,same,"[284, 517, 531, 608]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0114858716476-90_91-305&527_516&590-522&605_302&602_306&518_526&521-0_0_7_27_28_25_28-36-8.jpg
0114942528736-85_93-106&574_265&650-265&634_109&652_97&593_253&575-0_0_23_26_7_25_26-106-25.jpg,皖AZ2H12,皖AZ2H12,皖AZ2H12,True,0.7928,True,True,1.0,1.0,same,"[90, 572, 273, 654]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0114942528736-85_93-106&574_265&650-265&634_109&652_97&593_253&575-0_0_23_26_7_25_26-106-25.jpg
0115086206897-90_87-285&543_478&611-485&611_286&609_280&545_479&547-0_0_2_25_26_27_22-143-28.jpg,皖AC123Y,皖AC123Y,皖AC123Y,True,0.8103,True,True,1.0,1.0,same,"[273, 541, 490, 615]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0115086206897-90_87-285&543_478&611-485&611_286&609_280&545_479&547-0_0_2_25_26_27_22-143-28.jpg
0115181992338-90_93-244&566_445&630-448&634_238&639_241&569_451&564-0_0_26_27_16_25_26-138-19.jpg,皖A23S12,皖A23S12,皖A23S12,True,0.8193,True,True,1.0,1.0,same,"[227, 564, 457, 641]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0115181992338-90_93-244&566_445&630-448&634_238&639_241&569_451&564-0_0_26_27_16_25_26-138-19.jpg
0115241858238-89_90-276&447_493&521-478&515_272&517_275&446_481&444-0_0_2_30_30_31_15-172-34.jpg,皖AC667R,皖AC667R,皖AC667R,True,0.822,True,True,1.0,1.0,same,"[261, 443, 486, 516]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0115241858238-89_90-276&447_493&521-478&515_272&517_275&446_481&444-0_0_2_30_30_31_15-172-34.jpg
0115277777778-93_86-226&420_411&496-409&501_226&488_227&418_410&431-0_0_26_32_32_27_27-157-36.jpg,皖A28833,皖A28833,皖A28833,True,0.8086,True,True,1.0,1.0,same,"[223, 423, 414, 494]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0115277777778-93_86-226&420_411&496-409&501_226&488_227&418_410&431-0_0_26_32_32_27_27-157-36.jpg
0115325670498-90_93-237&487_427&558-434&552_249&552_251&485_436&485-0_0_26_12_25_24_24-158-32.jpg,皖A2N100,皖A2N100,皖A2N100,True,0.8057,True,True,1.0,1.0,same,"[237, 483, 442, 555]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0115325670498-90_93-237&487_427&558-434&552_249&552_251&485_436&485-0_0_26_12_25_24_24-158-32.jpg
0115732758621-88_86-249&503_453&583-464&581_246&590_235&517_453&508-0_0_4_1_27_26_33-86-29.jpg,皖AEB329,皖AEB329,皖AEB329,True,0.8319,True,True,1.0,1.0,same,"[229, 505, 468, 590]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0115732758621-88_86-249&503_453&583-464&581_246&590_235&517_453&508-0_0_4_1_27_26_33-86-29.jpg
0115852490421-89_91-349&315_546&376-559&381_336&384_336&313_559&310-0_0_7_24_7_30_32-121-11.jpg,皖AH0H68,皖AH0H68,皖AH0H68,True,0.8194,True,True,1.0,1.0,same,"[327, 310, 564, 385]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0115852490421-89_91-349&315_546&376-559&381_336&384_336&313_559&310-0_0_7_24_7_30_32-121-11.jpg
0115900383142-93_81-178&541_365&608-374&615_183&602_178&539_369&552-0_0_33_32_31_33_33-83-43.jpg,皖A98799,皖A98799,皖A98799,True,0.8002,True,True,1.0,1.0,same,"[169, 539, 379, 611]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0115900383142-93_81-178&541_365&608-374&615_183&602_178&539_369&552-0_0_33_32_31_33_33-83-43.jpg
0115972222222-88_92-233&458_420&526-429&521_247&529_241&460_423&452-0_12_16_31_30_30_0-108-7.jpg,皖NS766A,皖NS766A,皖NS766A,True,0.8107,True,True,1.0,1.0,same,"[230, 453, 434, 531]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0115972222222-88_92-233&458_420&526-429&521_247&529_241&460_423&452-0_12_16_31_30_30_0-108-7.jpg
0115972222222-94_88-270&487_459&558-463&562_266&548_269&483_466&497-0_0_10_32_32_24_20-139-17.jpg,皖AL880W,皖AL880W,皖AL880W,True,0.81,True,True,1.0,1.0,same,"[258, 485, 471, 561]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0115972222222-94_88-270&487_459&558-463&562_266&548_269&483_466&497-0_0_10_32_32_24_20-139-17.jpg
0115996168583-91_86-227&490_421&565-416&565_223&558_225&490_418&497-0_0_13_24_10_29_29-99-8.jpg,皖AP0L55,皖AP0L55,皖AP0L55,True,0.8069,True,True,1.0,1.0,same,"[211, 490, 427, 566]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0115996168583-91_86-227&490_421&565-416&565_223&558_225&490_418&497-0_0_13_24_10_29_29-99-8.jpg
0116020114943-90_82-229&528_434&607-433&603_230&591_220&524_423&536-0_0_10_2_31_32_27-58-103.jpg,皖ALC783,皖ALC783,皖ALC783,True,0.8202,True,True,1.0,1.0,same,"[209, 520, 439, 608]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0116020114943-90_82-229&528_434&607-433&603_230&591_220&524_423&536-0_0_10_2_31_32_27-58-103.jpg
0116020114943-91_79-253&467_444&544-441&550_250&540_237&468_428&478-0_0_16_27_25_29_0-51-7.jpg,皖AS315A,皖AS315A,皖AS315A,True,0.8065,True,True,1.0,1.0,same,"[227, 466, 447, 554]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0116020114943-91_79-253&467_444&544-441&550_250&540_237&468_428&478-0_0_16_27_25_29_0-51-7.jpg
0116127873564-87_92-213&443_387&520-398&505_217&516_213&448_394&437-0_0_24_29_16_29_27-122-23.jpg,皖A05S53,皖A05S53,皖A05S53,True,0.8159,True,True,1.0,1.0,same,"[201, 439, 404, 519]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0116127873564-87_92-213&443_387&520-398&505_217&516_213&448_394&437-0_0_24_29_16_29_27-122-23.jpg
0116163793103-90_83-189&525_418&590-421&610_196&586_180&516_405&540-0_0_12_33_27_27_15-83-12.jpg,皖AN933R,皖AN933R,皖AN933R,True,0.8179,True,True,1.0,1.0,same,"[181, 519, 419, 604]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0116163793103-90_83-189&525_418&590-421&610_196&586_180&516_405&540-0_0_12_33_27_27_15-83-12.jpg
0116319444445-91_88-226&432_394&505-389&509_229&506_231&433_391&436-0_0_30_32_21_25_31-137-11.jpg,皖A68X17,皖A68X17,皖A68X17,True,0.8097,True,True,1.0,1.0,same,"[216, 432, 396, 510]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0116319444445-91_88-226&432_394&505-389&509_229&506_231&433_391&436-0_0_30_32_21_25_31-137-11.jpg
0116379310345-93_78-286&440_479&506-494&519_285&503_272&427_481&443-0_0_23_9_32_32_29-158-28.jpg,皖AZK885,皖AZK885,皖AZK885,True,0.8162,True,True,1.0,1.0,same,"[272, 432, 494, 510]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0116379310345-93_78-286&440_479&506-494&519_285&503_272&427_481&443-0_0_23_9_32_32_29-158-28.jpg
0116427203065-89_84-276&437_467&498-471&505_280&502_274&437_465&440-0_0_7_29_29_29_2-128-43.jpg,皖AH555C,皖AH555C,皖AH555C,True,0.8068,True,True,1.0,1.0,same,"[266, 434, 477, 505]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0116427203065-89_84-276&437_467&498-471&505_280&502_274&437_465&440-0_0_7_29_29_29_2-128-43.jpg
0116427203065-89_85-242&405_446&480-441&484_248&488_235&417_428&413-0_0_23_7_29_26_30-65-9.jpg,皖AZH526,皖AZH526,皖AZH526,True,0.8076,True,True,1.0,1.0,same,"[233, 410, 445, 489]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0116427203065-89_85-242&405_446&480-441&484_248&488_235&417_428&413-0_0_23_7_29_26_30-65-9.jpg
0116427203065-90_95-206&487_414&560-411&555_198&561_211&491_424&485-0_0_26_9_24_30_33-131-32.jpg,皖A2K069,皖A2K069,皖A2K069,True,0.8235,True,True,1.0,1.0,same,"[192, 485, 425, 562]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0116427203065-90_95-206&487_414&560-411&555_198&561_211&491_424&485-0_0_26_9_24_30_33-131-32.jpg
0116558908046-90_90-264&548_466&623-469&624_258&611_263&539_474&552-0_0_15_31_26_24_0-155-28.jpg,皖AR720A,皖AR720A,皖AR720A,True,0.8283,True,True,1.0,1.0,same,"[249, 537, 479, 625]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0116558908046-90_90-264&548_466&623-469&624_258&611_263&539_474&552-0_0_15_31_26_24_0-155-28.jpg
0116666666667-90_88-207&522_445&585-454&590_199&588_197&509_452&511-0_0_23_19_25_32_32-116-28.jpg,皖AZV188,皖AZV188,皖AZV188,True,0.8301,True,True,1.0,1.0,same,"[190, 508, 456, 587]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0116666666667-90_88-207&522_445&585-454&590_199&588_197&509_452&511-0_0_23_19_25_32_32-116-28.jpg
0116702586207-90_88-272&334_455&401-455&393_276&403_274&340_453&330-0_0_26_33_30_10_27-138-20.jpg,皖A296L3,皖A296L3,皖A296L3,True,0.8129,True,True,1.0,1.0,same,"[266, 330, 459, 403]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0116702586207-90_88-272&334_455&401-455&393_276&403_274&340_453&330-0_0_26_33_30_10_27-138-20.jpg
0116738505747-90_76-264&457_470&527-479&523_289&527_250&458_440&454-0_0_33_29_23_24_32-128-46.jpg,皖A95Z08,皖A95Z08,皖A95Z08,True,0.8077,True,True,1.0,1.0,same,"[250, 452, 481, 529]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0116738505747-90_76-264&457_470&527-479&523_289&527_250&458_440&454-0_0_33_29_23_24_32-128-46.jpg
0116750478927-90_89-289&565_514&632-525&639_287&638_287&559_525&560-0_0_16_27_10_30_32-99-29.jpg,皖AS3L68,皖AS3L68,皖AS3L68,True,0.8238,True,True,1.0,1.0,same,"[275, 560, 531, 636]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0116750478927-90_89-289&565_514&632-525&639_287&638_287&559_525&560-0_0_16_27_10_30_32-99-29.jpg
0116954022988-93_83-250&362_422&436-436&436_246&423_242&355_432&368-0_0_30_24_19_31_30-138-20.jpg,皖A60V76,皖A60V76,皖A60V76,True,0.8132,True,True,1.0,1.0,same,"[238, 354, 440, 438]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0116954022988-93_83-250&362_422&436-436&436_246&423_242&355_432&368-0_0_30_24_19_31_30-138-20.jpg
0117025862069-90_90-217&507_419&577-413&571_212&579_215&510_416&502-0_0_15_33_24_32_16-151-20.jpg,皖AR908S,皖AR908S,皖AR908S,True,0.8139,True,True,1.0,1.0,same,"[199, 502, 423, 581]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0117025862069-90_90-217&507_419&577-413&571_212&579_215&510_416&502-0_0_15_33_24_32_16-151-20.jpg
0117049808429-90_89-273&462_478&535-468&532_274&528_274&463_468&467-0_0_22_28_25_32_16-72-24.jpg,皖AY418S,皖AY418S,皖AY418S,True,0.8058,True,True,1.0,1.0,same,"[262, 458, 477, 536]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0117049808429-90_89-273&462_478&535-468&532_274&528_274&463_468&467-0_0_22_28_25_32_16-72-24.jpg
011721743295-90_93-262&459_453&526-449&524_262&537_272&469_459&456-0_0_30_31_14_31_32-178-32.jpg,皖A67Q78,皖A67Q78,皖A67Q78,True,0.8137,True,True,1.0,1.0,same,"[250, 456, 462, 540]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\011721743295-90_93-262&459_453&526-449&524_262&537_272&469_459&456-0_0_30_31_14_31_32-178-32.jpg
011724137931-84_89-295&435_471&512-468&494_300&511_291&448_459&431-0_0_15_29_32_31_30-153-33.jpg,皖AR5876,皖AR5876,皖AR5876,True,0.8195,True,True,1.0,1.0,same,"[281, 432, 471, 512]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\011724137931-84_89-295&435_471&512-468&494_300&511_291&448_459&431-0_0_15_29_32_31_30-153-33.jpg
011724137931-91_83-142&627_357&689-352&701_142&683_137&616_347&634-0_0_32_31_31_16_27-94-33.jpg,皖A877S3,皖A877S3,皖A877S3,True,0.8275,True,True,1.0,1.0,same,"[124, 611, 360, 703]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\011724137931-91_83-142&627_357&689-352&701_142&683_137&616_347&634-0_0_32_31_31_16_27-94-33.jpg
0117337164751-90_92-239&601_437&664-437&671_249&662_256&588_444&597-0_0_13_10_33_25_32-139-20.jpg,皖APL918,皖APL918,皖APL918,True,0.8195,True,True,1.0,1.0,same,"[237, 587, 447, 671]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0117337164751-90_92-239&601_437&664-437&671_249&662_256&588_444&597-0_0_13_10_33_25_32-139-20.jpg
0117385057471-90_89-306&514_506&584-515&586_310&583_301&512_506&515-0_0_3_10_28_25_27-35-5.jpg,皖ADL413,皖ADL413,皖ADL413,True,0.8281,True,True,1.0,1.0,same,"[291, 508, 522, 590]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0117385057471-90_89-306&514_506&584-515&586_310&583_301&512_506&515-0_0_3_10_28_25_27-35-5.jpg
0117385057471-93_85-122&342_317&403-310&407_121&398_126&334_315&343-0_0_1_21_24_26_24-130-15.jpg,皖ABX020,皖ABX020,皖ABX020,True,0.8133,True,True,1.0,1.0,same,"[112, 333, 321, 408]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0117385057471-93_85-122&342_317&403-310&407_121&398_126&334_315&343-0_0_1_21_24_26_24-130-15.jpg
0117672413793-91_79-212&499_414&560-419&565_219&558_201&491_401&498-0_0_27_27_15_32_30-123-36.jpg,皖A33R86,皖A33R86,皖A33R86,True,0.8228,True,True,1.0,1.0,same,"[198, 488, 425, 568]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0117672413793-91_79-212&499_414&560-419&565_219&558_201&491_401&498-0_0_27_27_15_32_30-123-36.jpg
0117744252874-97_86-252&526_410&602-405&601_250&576_251&520_406&545-0_0_3_29_24_24_5-125-41.jpg,皖AD500F,皖AD500F,皖AD500F,True,0.8094,True,True,1.0,1.0,same,"[242, 519, 414, 601]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0117744252874-97_86-252&526_410&602-405&601_250&576_251&520_406&545-0_0_3_29_24_24_5-125-41.jpg
0117852011495-89_88-261&524_475&583-480&590_247&585_246&512_479&517-0_0_16_32_20_25_29-135-17.jpg,皖AS8W15,皖AS8W15,皖AS8W15,True,0.7994,True,True,1.0,1.0,same,"[242, 516, 479, 584]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0117852011495-89_88-261&524_475&583-480&590_247&585_246&512_479&517-0_0_16_32_20_25_29-135-17.jpg
0117875957855-90_89-240&506_434&573-445&575_243&578_244&510_446&507-0_0_18_2_25_29_29-112-14.jpg,皖AUC155,皖AUC155,皖AUC155,True,0.8059,True,True,1.0,1.0,same,"[224, 503, 456, 582]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0117875957855-90_89-240&506_434&573-445&575_243&578_244&510_446&507-0_0_18_2_25_29_29-112-14.jpg
0117875957855-90_90-204&437_394&506-410&504_211&508_211&439_410&435-0_0_26_18_26_30_27-167-23.jpg,皖A2U263,皖A2U263,皖A2U263,True,0.8139,True,True,1.0,1.0,same,"[202, 435, 414, 507]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0117875957855-90_90-204&437_394&506-410&504_211&508_211&439_410&435-0_0_26_18_26_30_27-167-23.jpg
0117971743295-91_89-323&473_526&575-533&578_321&547_318&468_530&499-0_0_7_31_24_26_24-28-3.jpg,皖AH7020,皖AW7020,皖AN7020,True,0.8221,False,False,0.8571,0.8571,same,"[301, 478, 548, 568]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0117971743295-91_89-323&473_526&575-533&578_321&547_318&468_530&499-0_0_7_31_24_26_24-28-3.jpg
0118007662835-92_88-245&464_425&545-421&547_240&525_253&456_434&478-0_0_14_14_26_25_26-169-17.jpg,皖AQQ212,皖AQQ212,皖AQQ212,True,0.8118,True,True,1.0,1.0,same,"[233, 457, 439, 548]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0118007662835-92_88-245&464_425&545-421&547_240&525_253&456_434&478-0_0_14_14_26_25_26-169-17.jpg
0118055555555-88_90-292&382_480&449-478&446_295&451_295&388_478&383-0_0_11_9_25_24_24-110-33.jpg,皖AMK100,皖AMK100,皖AMK100,True,0.811,True,True,1.0,1.0,same,"[286, 384, 484, 451]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0118055555555-88_90-292&382_480&449-478&446_295&451_295&388_478&383-0_0_11_9_25_24_24-110-33.jpg
0118067528736-88_88-268&464_459&536-464&533_282&534_264&471_446&470-0_0_5_17_30_32_25-82-10.jpg,皖AFT681,皖AFT681,皖AFT681,True,0.8105,True,True,1.0,1.0,same,"[265, 466, 466, 537]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0118067528736-88_88-268&464_459&536-464&533_282&534_264&471_446&470-0_0_5_17_30_32_25-82-10.jpg
0118067528736-91_86-179&637_374&706-390&711_182&699_172&627_380&639-0_0_1_1_33_25_26-127-20.jpg,皖ABB912,皖ABB912,皖ABB912,True,0.8169,True,True,1.0,1.0,same,"[169, 629, 396, 711]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0118067528736-91_86-179&637_374&706-390&711_182&699_172&627_380&639-0_0_1_1_33_25_26-127-20.jpg
0118462643678-90_90-186&544_404&605-420&608_171&607_172&532_421&533-0_0_25_29_33_25_31-124-36.jpg,皖A15917,皖A15917,皖A15917,True,0.8174,True,True,1.0,1.0,same,"[166, 533, 421, 604]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0118462643678-90_90-186&544_404&605-420&608_171&607_172&532_421&533-0_0_25_29_33_25_31-124-36.jpg
0118534482759-87_88-300&328_500&391-491&395_307&401_299&335_483&329-0_0_15_7_27_29_27-82-14.jpg,皖ARH353,皖ARH353,皖ARH353,True,0.8082,True,True,1.0,1.0,same,"[294, 327, 496, 403]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0118534482759-87_88-300&328_500&391-491&395_307&401_299&335_483&329-0_0_15_7_27_29_27-82-14.jpg
011866618774-90_92-209&502_410&573-405&563_205&575_215&507_415&495-0_0_17_26_26_26_7-117-8.jpg,皖AT222H,皖AT222H,皖AT222H,True,0.8142,True,True,1.0,1.0,same,"[196, 496, 412, 578]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\011866618774-90_92-209&502_410&573-405&563_205&575_215&507_415&495-0_0_17_26_26_26_7-117-8.jpg
011875-90_87-219&503_404&570-409&571_224&570_229&505_414&506-0_0_17_31_33_24_22-77-15.jpg,皖AT790Y,皖AT790Y,皖AT790Y,True,0.8072,True,True,1.0,1.0,same,"[212, 505, 421, 572]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\011875-90_87-219&503_404&570-409&571_224&570_229&505_414&506-0_0_17_31_33_24_22-77-15.jpg
0118917624521-90_87-180&390_383&461-384&455_183&462_182&395_383&388-0_0_8_26_26_26_19-173-26.jpg,皖AJ222V,皖AJ222V,皖AJ222V,True,0.8132,True,True,1.0,1.0,same,"[168, 388, 391, 462]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0118917624521-90_87-180&390_383&461-384&455_183&462_182&395_383&388-0_0_8_26_26_26_19-173-26.jpg
0119193007662-90_81-209&525_407&592-397&592_220&588_211&528_388&532-0_0_3_27_27_30_16-108-134.jpg,皖AD336S,皖AD336S,皖AD336S,True,0.8023,True,True,1.0,1.0,same,"[206, 525, 400, 595]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0119193007662-90_81-209&525_407&592-397&592_220&588_211&528_388&532-0_0_3_27_27_30_16-108-134.jpg
0119193007662-90_86-322&361_531&425-544&430_325&433_328&362_547&359-0_0_19_26_30_33_10-73-19.jpg,皖AV269L,皖AV269L,皖AV269L,True,0.8301,True,True,1.0,1.0,same,"[308, 355, 558, 439]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0119193007662-90_86-322&361_531&425-544&430_325&433_328&362_547&359-0_0_19_26_30_33_10-73-19.jpg
0119193007662-90_87-317&449_514&517-524&518_320&518_323&441_527&441-0_0_32_3_25_33_29-47-37.jpg,皖A8D195,皖A8D195,皖A8D195,True,0.8084,True,True,1.0,1.0,same,"[311, 441, 531, 515]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0119193007662-90_87-317&449_514&517-524&518_320&518_323&441_527&441-0_0_32_3_25_33_29-47-37.jpg
0119384578545-93_84-260&488_441&571-430&566_259&543_263&471_434&494-0_0_24_2_27_31_31-132-12.jpg,皖A0C377,皖A0C377,皖A0C377,True,0.8239,True,True,1.0,1.0,same,"[251, 476, 441, 567]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0119384578545-93_84-260&488_441&571-430&566_259&543_263&471_434&494-0_0_24_2_27_31_31-132-12.jpg
0119432471264-90_90-402&489_602&561-589&566_397&564_409&486_601&488-0_0_27_32_25_7_24-79-20.jpg,皖A381H0,皖A381H0,皖A381H0,True,0.8187,True,True,1.0,1.0,same,"[386, 484, 603, 568]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0119432471264-90_90-402&489_602&561-589&566_397&564_409&486_601&488-0_0_27_32_25_7_24-79-20.jpg
0119444444445-90_94-332&497_518&573-515&562_330&574_343&505_528&493-0_0_28_9_25_32_24-137-27.jpg,皖A4K180,皖A4K180,皖A4K180,True,0.8137,True,True,1.0,1.0,same,"[321, 494, 530, 576]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0119444444445-90_94-332&497_518&573-515&562_330&574_343&505_528&493-0_0_28_9_25_32_24-137-27.jpg
0119540229885-90_81-173&551_388&609-392&623_177&621_164&551_379&553-0_0_9_7_32_25_27-129-32.jpg,皖AKH813,皖AKH813,皖AKH813,True,0.8033,True,True,1.0,1.0,same,"[162, 551, 392, 620]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0119540229885-90_81-173&551_388&609-392&623_177&621_164&551_379&553-0_0_9_7_32_25_27-129-32.jpg
0119612068966-89_91-368&482_589&547-603&549_360&548_362&469_605&470-0_0_11_16_27_24_33-106-25.jpg,皖AMS309,皖AMS309,皖AMS309,True,0.8303,True,True,1.0,1.0,same,"[349, 466, 610, 554]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0119612068966-89_91-368&482_589&547-603&549_360&548_362&469_605&470-0_0_11_16_27_24_33-106-25.jpg
0119612068966-90_86-139&503_336&566-339&569_156&566_146&504_329&507-0_0_30_30_32_11_28-88-130.jpg,皖A668M4,皖A668M4,皖A668M4,True,0.8116,True,True,1.0,1.0,same,"[139, 500, 343, 573]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0119612068966-90_86-139&503_336&566-339&569_156&566_146&504_329&507-0_0_30_30_32_11_28-88-130.jpg
0119683908046-90_80-172&379_391&453-392&460_181&456_161&380_372&384-0_0_33_17_29_26_32-79-26.jpg,皖A9T528,皖A9T528,皖A9T528,True,0.8202,True,True,1.0,1.0,same,"[159, 378, 396, 463]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0119683908046-90_80-172&379_391&453-392&460_181&456_161&380_372&384-0_0_33_17_29_26_32-79-26.jpg
0119935344828-90_89-293&437_506&504-497&504_308&498_310&435_499&441-0_0_12_6_31_24_30-176-33.jpg,皖ANG706,皖ANG706,皖ANG706,True,0.7992,True,True,1.0,1.0,same,"[292, 432, 507, 505]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0119935344828-90_89-293&437_506&504-497&504_308&498_310&435_499&441-0_0_12_6_31_24_30-176-33.jpg
