image,expected_text,predicted_text,detected,score,gt_bbox,pred_bbox,bbox_iou,bbox_relative_error,bbox_error_le_10pct,exact_match,char_accuracy,brightness,scene_proxy,detect_time_ms,ocr_time_ms,total_time_ms
0140086206897-92_87-231&493_442&568-438&572_237&556_243&491_444&507-0_0_20_27_8_26_27-79-18.jpg,皖AW3J23,皖AW3J23,True,0.8054,"[231, 493, 442, 568]","[234, 492, 440, 570]",0.9396,0.0159,True,True,1.0,79,night_proxy,25.8,10.83,37.12
0140086206897-92_87-267&470_479&546-474&546_260&542_265&470_479&474-0_0_26_27_33_28_31-117-17.jpg,皖A23947,皖A23947,True,0.8127,"[267, 470, 479, 546]","[263, 472, 472, 544]",0.9,0.0261,True,True,1.0,117,day_proxy,27.58,10.35,38.37
0140134099617-90_84-252&464_483&538-486&536_256&534_255&460_485&462-0_0_30_29_9_25_32-37-44.jpg,皖A65K18,皖A65K18,True,0.8291,"[252, 464, 483, 538]","[252, 457, 485, 538]",0.9057,0.0258,True,True,1.0,37,night_proxy,25.42,10.13,35.88
0140229885057-91_87-325&476_538&555-549&557_324&548_319&473_544&482-0_0_11_11_28_27_32-144-34.jpg,皖AMM438,皖AMM438,True,0.8369,"[325, 476, 538, 555]","[324, 475, 544, 555]",0.9561,0.0114,True,True,1.0,144,day_proxy,22.04,10.65,33.11
0140229885057-92_91-277&486_471&554-472&551_292&543_293&484_473&492-10_3_12_27_29_31_23-59-32.jpg,苏DN357Z,苏DN357Z,True,0.801,"[277, 486, 471, 554]","[285, 486, 473, 547]",0.8522,0.0386,True,True,1.0,59,night_proxy,24.18,9.84,34.33
0140277777778-90_87-256&493_490&566-496&570_256&569_243&491_483&492-0_0_22_14_32_26_32-139-25.jpg,皖AYQ828,皖AYQ828,True,0.8268,"[256, 493, 490, 566]","[252, 494, 485, 568]",0.9244,0.0199,True,True,1.0,139,day_proxy,27.07,10.74,38.3
0140385536398-87_91-282&454_477&534-468&522_296&536_294&472_466&458-0_0_21_29_26_27_10-141-48.jpg,皖AX523L,皖AX523L,True,0.8104,"[282, 454, 477, 534]","[291, 460, 464, 532]",0.7985,0.0532,True,True,1.0,141,day_proxy,23.08,10.39,33.79
0140445402298-90_88-184&445_447&516-431&531_189&530_189&448_431&449-0_0_23_33_31_30_16-183-26.jpg,皖AZ976S,皖AZ976S,True,0.832,"[184, 445, 447, 516]","[188, 451, 432, 524]",0.769,0.0674,True,True,1.0,183,day_proxy,24.32,11.11,35.78
014058908046-90_92-279&480_498&546-498&551_276&545_279&467_501&473-0_0_9_20_32_29_26-129-15.jpg,皖AKW852,皖AKW852,True,0.8157,"[279, 480, 498, 546]","[276, 471, 494, 547]",0.843,0.0459,True,True,1.0,129,day_proxy,43.0,10.86,54.35
0140804597702-89_85-296&465_507&545-516&547_304&549_290&477_502&475-0_0_28_27_27_24_32-70-15.jpg,皖A43308,皖A43308,True,0.8276,"[296, 465, 507, 545]","[292, 474, 512, 551]",0.7952,0.0575,True,True,1.0,70,night_proxy,24.86,10.96,36.07
0140804597702-89_92-216&435_452&501-442&497_220&502_222&434_444&429-10_0_25_30_6_30_33-115-33.jpg,苏A16G69,苏A16G69,True,0.8237,"[216, 435, 452, 501]","[217, 428, 441, 501]",0.8623,0.0392,True,True,1.0,115,day_proxy,21.14,11.03,32.59
0140804597702-90_90-277&583_504&663-493&654_280&658_284&585_497&581-0_0_5_25_31_29_11-91-21.jpg,皖AF175M,皖AF175M,True,0.8208,"[277, 583, 504, 663]","[276, 581, 494, 658]",0.8717,0.034,True,True,1.0,91,night_proxy,22.94,11.19,34.57
0140864463602-87_92-246&517_451&594-462&579_249&599_245&525_458&505-0_0_26_1_29_26_30-141-14.jpg,皖A2B526,皖A2B526,True,0.8377,"[246, 517, 451, 594]","[244, 516, 455, 597]",0.9236,0.0203,True,True,1.0,141,day_proxy,22.84,10.06,33.22
0140876436781-90_98-244&402_475&469-469&472_244&466_244&397_469&403-0_0_33_26_26_10_26-86-13.jpg,皖A922L2,皖A922L2,True,0.8281,"[244, 402, 475, 469]","[241, 396, 470, 470]",0.8762,0.0348,True,True,1.0,86,night_proxy,39.41,10.04,49.75
0140960249042-90_99-274&435_538&506-538&516_284&518_294&423_548&421-0_12_24_24_30_32_26-197-39.jpg,皖N00682,皖N00682,True,0.8379,"[274, 435, 538, 506]","[285, 427, 537, 508]",0.8414,0.0466,True,True,1.0,197,day_proxy,23.47,10.78,34.59
0140996168583-91_88-246&481_470&570-481&574_240&554_238&478_479&498-0_0_32_31_0_0_33-79-12.jpg,皖A87AA9,皖A87AA9,True,0.8272,"[246, 481, 470, 570]","[238, 485, 476, 567]",0.8712,0.0353,True,True,1.0,79,night_proxy,24.17,11.64,36.21
0141044061303-91_82-412&507_606&588-608&584_412&574_401&500_597&510-0_0_29_27_25_3_31-148-22.jpg,皖A531D7,皖A531D7,True,0.8278,"[412, 507, 606, 588]","[405, 503, 606, 584]",0.8758,0.0337,True,True,1.0,148,day_proxy,26.63,10.63,37.76
0141056034483-92_84-268&387_481&471-469&470_273&456_270&387_466&401-0_0_2_25_0_26_26-82-30.jpg,皖AC1A22,皖AC1A22,True,0.8341,"[268, 387, 481, 471]","[271, 388, 469, 471]",0.9185,0.0206,True,True,1.0,82,night_proxy,23.41,10.77,34.59
0141271551724-89_80-243&375_463&453-477&451_257&456_247&382_467&377-0_0_11_31_32_33_19-167-55.jpg,皖AM789V,皖AM789V,True,0.8093,"[243, 375, 463, 453]","[254, 378, 469, 447]",0.8206,0.0482,True,True,1.0,167,day_proxy,23.43,10.22,34.0
0141271551724-90_87-223&471_451&550-441&544_233&548_228&481_436&477-0_0_2_7_27_31_25-104-26.jpg,皖ACH371,皖ACH371,True,0.8183,"[223, 471, 451, 550]","[231, 477, 437, 547]",0.8006,0.0526,True,True,1.0,104,night_proxy,31.93,9.06,41.3
0141283524904-90_86-340&360_563&441-563&433_343&439_342&364_562&358-0_0_23_28_33_33_10-80-27.jpg,皖AZ499L,皖AZ499L,True,0.8264,"[340, 360, 563, 441]","[339, 359, 561, 438]",0.9387,0.0157,True,True,1.0,80,night_proxy,24.78,10.99,36.15
0141415229885-78_101-279&362_414&473-416&434_289&473_286&398_413&359-0_0_5_23_30_24_30-88-22.jpg,皖AFZ606,皖AFZ606,True,0.8318,"[279, 362, 414, 473]","[275, 368, 415, 473]",0.9139,0.0228,True,True,1.0,88,night_proxy,28.87,10.91,40.19
0141642720307-94_81-332&545_538&617-535&622_338&598_336&533_533&557-0_0_2_33_8_25_33-117-17.jpg,皖AC9J19,皖AC9J19,True,0.8209,"[332, 545, 538, 617]","[338, 538, 530, 618]",0.8446,0.0448,True,True,1.0,117,day_proxy,25.05,10.65,36.09
0141690613027-91_88-238&424_442&502-437&502_236&493_241&424_442&433-10_8_18_21_24_33_26-143-74.jpg,苏JUX092,苏JUX092,True,0.8391,"[238, 424, 442, 502]","[234, 427, 439, 500]",0.9055,0.0246,True,True,1.0,143,day_proxy,24.99,11.04,36.5
0141786398467-90_87-264&484_471&566-473&564_266&555_266&485_473&494-0_0_25_27_30_20_29-74-17.jpg,皖A136W5,皖A136W5,True,0.8228,"[264, 484, 471, 566]","[265, 485, 473, 564]",0.9499,0.0128,True,True,1.0,74,night_proxy,24.56,9.93,34.71
0141989942529-89_83-188&469_394&544-394&544_189&541_179&471_384&474-0_0_32_27_22_30_26-83-30.jpg,皖A83Y62,皖A83Y62,True,0.8082,"[188, 469, 394, 544]","[184, 472, 387, 543]",0.898,0.0267,True,True,1.0,83,night_proxy,26.58,10.34,37.33
0141989942529-90_92-263&364_509&426-511&438_266&434_268&357_513&361-0_0_2_25_0_27_29-115-34.jpg,皖AC1A35,皖AC1A35,True,0.8399,"[263, 364, 509, 426]","[265, 357, 508, 437]",0.7677,0.0756,True,True,1.0,115,day_proxy,24.66,12.8,37.88
014209770115-84_93-316&458_519&534-521&518_322&549_316&474_515&443-1_4_22_29_29_25_26-129-16.jpg,沪EY5512,沪EY5512,True,0.8372,"[316, 458, 519, 534]","[310, 454, 513, 550]",0.7507,0.0806,True,True,1.0,129,day_proxy,28.08,10.43,38.91
0142145593869-90_90-185&525_413&590-401&582_192&597_211&527_420&512-0_0_10_7_24_30_33-51-12.jpg,皖ALH069,皖ALH069,True,0.8174,"[185, 525, 413, 590]","[186, 516, 413, 593]",0.841,0.0473,True,True,1.0,51,night_proxy,19.76,11.99,32.26
014224137931-90_79-202&503_442&569-459&580_222&581_200&506_437&505-0_0_27_19_24_27_32-98-57.jpg,皖A3V038,皖A3V038,True,0.8376,"[202, 503, 442, 569]","[211, 505, 451, 581]",0.7662,0.0718,True,True,1.0,98,night_proxy,25.18,11.1,36.53
014224137931-90_91-230&500_439&564-437&565_236&565_244&499_445&499-0_0_23_10_33_26_31-113-166.jpg,皖AZL927,皖AZL927,True,0.8114,"[230, 500, 439, 564]","[236, 495, 439, 567]",0.8661,0.0384,True,True,1.0,113,day_proxy,24.08,11.64,36.14
0142468869731-99_84-372&447_545&533-535&536_370&499_377&443_542&480-0_0_12_29_24_26_30-140-37.jpg,皖AN5026,皖AN5026,True,0.8279,"[372, 447, 545, 533]","[369, 443, 540, 536]",0.8846,0.0319,True,True,1.0,140,day_proxy,22.1,10.6,33.14
0142480842912-95_90-460&524_653&606-657&607_453&587_448&516_652&536-0_0_0_9_26_27_26-112-17.jpg,皖AAK232,皖AAK232,True,0.8269,"[460, 524, 653, 606]","[450, 519, 656, 608]",0.8632,0.0382,True,True,1.0,112,day_proxy,28.27,10.5,39.08
0142480842912-96_84-277&379_456&462-459&466_274&437_269&372_454&401-0_10_32_32_32_32_26-139-47.jpg,皖L88882,皖L88882,True,0.8202,"[277, 379, 456, 462]","[275, 376, 457, 465]",0.9172,0.0223,True,True,1.0,139,day_proxy,22.33,15.76,38.51
0142480842912-97_77-257&450_443&527-443&552_256&512_251&436_438&476-0_14_0_26_30_29_33-180-26.jpg,皖QA2659,皖QA2659,True,0.846,"[257, 450, 443, 527]","[255, 440, 442, 547]",0.7092,0.1014,False,True,1.0,180,day_proxy,43.09,11.79,55.43
0142792145593-93_87-193&503_379&581-381&579_193&567_202&501_390&513-0_0_22_31_31_31_19-133-162.jpg,皖AY777V,皖AY777V,True,0.8166,"[193, 503, 379, 581]","[193, 501, 381, 577]",0.9156,0.0219,True,True,1.0,133,day_proxy,25.18,17.31,42.86
0142816091954-92_78-290&671_527&748-528&756_283&729_270&656_515&683-0_0_11_16_25_29_30-30-15.jpg,皖AMS156,皖AMS156,True,0.823,"[290, 671, 527, 748]","[278, 663, 518, 744]",0.7909,0.0611,True,True,1.0,30,night_proxy,21.17,11.69,33.19
0142816091954-95_73-192&501_386&589-382&592_209&563_184&492_357&521-0_0_2_30_27_28_30-60-16.jpg,皖AC6346,皖AC6346,True,0.8157,"[192, 501, 386, 589]","[188, 498, 378, 588]",0.8995,0.0268,True,True,1.0,60,night_proxy,27.89,10.74,38.94
0142887931034-90_81-290&493_535&572-548&580_294&573_274&489_528&496-0_0_23_32_29_32_0-155-43.jpg,皖AZ858A,皖AZ858A,True,0.8258,"[290, 493, 535, 572]","[290, 493, 530, 569]",0.9424,0.0146,True,True,1.0,155,day_proxy,30.12,10.95,41.7
0143031609195-87_93-432&586_637&654-631&650_435&667_443&598_639&581-0_0_24_33_10_24_32-95-32.jpg,皖A09L08,皖A09L08,True,0.8227,"[432, 586, 637, 654]","[431, 579, 635, 667]",0.7632,0.0772,True,True,1.0,95,night_proxy,23.4,12.15,36.04
0143055555555-90_89-249&476_486&550-493&562_247&562_253&475_499&475-0_0_30_29_2_30_24-122-32.jpg,皖A65C60,皖A65C60,True,0.8313,"[249, 476, 486, 550]","[253, 482, 487, 553]",0.8654,0.0357,True,True,1.0,122,day_proxy,22.49,10.24,33.12
0143271072797-92_81-255&491_472&581-458&575_260&562_254&492_452&505-0_0_0_24_8_27_33-60-14.jpg,皖AA0J39,皖AA0J39,True,0.8091,"[255, 491, 472, 581]","[254, 493, 457, 575]",0.8446,0.0407,True,True,1.0,60,night_proxy,22.56,10.66,33.53
0143318965517-88_95-346&398_579&470-574&458_352&484_361&419_583&393-0_0_25_21_25_33_24-103-27.jpg,皖A1X190,皖A1X190,True,0.8232,"[346, 398, 579, 470]","[356, 401, 572, 483]",0.761,0.0738,True,True,1.0,103,night_proxy,27.96,11.2,39.53
0143558429119-90_81-226&503_465&580-473&585_227&581_201&493_447&497-0_0_20_2_32_24_26-160-64.jpg,皖AWC802,皖AWC802,True,0.8397,"[226, 503, 465, 580]","[216, 496, 464, 583]",0.8463,0.044,True,True,1.0,160,day_proxy,22.24,10.66,33.28
0143558429119-90_89-187&416_479&486-479&495_179&493_170&408_470&410-0_0_17_8_26_29_25-62-21.jpg,皖ATJ251,皖ATJ251,True,0.8237,"[187, 416, 479, 486]","[174, 409, 468, 488]",0.8197,0.0527,True,True,1.0,62,night_proxy,24.9,11.53,36.73
0143678160919-90_82-82&488_309&568-309&574_81&563_67&484_295&495-0_0_17_25_25_25_9-175-49.jpg,皖AT111K,皖AT111K,True,0.8265,"[82, 488, 309, 568]","[75, 491, 299, 567]",0.8823,0.0312,True,True,1.0,175,day_proxy,25.19,10.71,36.35
0143678160919-98_70-281&483_456&586-463&585_305&551_286&480_444&514-0_0_17_27_26_24_23-88-63.jpg,皖AT320Z,皖AT320Z,True,0.8175,"[281, 483, 456, 586]","[292, 486, 458, 582]",0.8642,0.0356,True,True,1.0,88,night_proxy,22.94,11.69,35.13
014375-87_89-266&501_463&585-477&578_272&591_265&504_470&491-0_0_27_4_29_31_31-188-21.jpg,皖A3E577,皖A3E577,True,0.8406,"[266, 501, 463, 585]","[260, 500, 474, 592]",0.8405,0.0454,True,True,1.0,188,day_proxy,20.33,11.29,31.99
014375-90_91-242&529_491&609-494&609_238&608_239&521_495&522-0_0_15_13_32_31_27-150-37.jpg,皖ARP873,皖ARP873,True,0.8363,"[242, 529, 491, 609]","[238, 524, 492, 606]",0.8887,0.03,True,True,1.0,150,day_proxy,23.47,11.47,35.44
0143977490421-90_85-201&457_405&550-425&558_205&536_190&452_410&474-0_12_23_16_30_32_27-113-21.jpg,皖NZS683,皖NZS683,True,0.8293,"[201, 457, 405, 550]","[196, 461, 418, 551]",0.8731,0.0355,True,True,1.0,113,day_proxy,22.48,11.16,33.94
0143977490421-93_77-229&511_435&590-432&597_241&579_228&515_419&533-0_0_19_23_24_25_33-98-33.jpg,皖AVZ019,皖AVZ019,True,0.8011,"[229, 511, 435, 590]","[232, 518, 428, 594]",0.8273,0.0469,True,True,1.0,98,night_proxy,29.85,10.82,41.06
0144001436781-90_84-222&479_467&548-450&553_226&548_229&471_453&476-0_0_29_32_27_21_32-96-44.jpg,皖A583X8,皖A583X8,True,0.8294,"[222, 479, 467, 548]","[227, 474, 451, 550]",0.8367,0.0468,True,True,1.0,96,night_proxy,26.89,12.58,40.04
0144061302682-90_88-355&568_575&648-575&652_352&649_351&566_574&569-0_0_2_32_30_27_12-193-12.jpg,皖AC863N,皖AC863N,True,0.8308,"[355, 568, 575, 648]","[349, 569, 567, 648]",0.9266,0.019,True,True,1.0,193,day_proxy,25.43,11.29,37.12
0144109195402-90_88-221&606_436&669-442&673_227&664_225&599_440&608-0_12_10_32_33_28_25-158-36.jpg,皖NL8941,皖NL8941,True,0.8046,"[221, 606, 436, 669]","[225, 602, 435, 667]",0.8905,0.0296,True,True,1.0,158,day_proxy,24.58,11.43,36.47
0144444444445-90_91-305&544_532&614-521&611_303&614_316&543_534&540-0_0_29_28_32_13_31-112-18.jpg,皖A548P7,皖A548P7,True,0.8321,"[305, 544, 532, 614]","[305, 539, 526, 615]",0.8986,0.028,True,True,1.0,112,day_proxy,31.15,11.82,43.41
0144444444445-91_89-232&474_450&556-465&552_233&547_230&475_462&480-0_0_9_11_25_32_29-94-15.jpg,皖AKM185,皖AKM185,True,0.8325,"[232, 474, 450, 556]","[231, 474, 460, 552]",0.9077,0.0248,True,True,1.0,94,night_proxy,34.37,10.4,45.26
0144612068966-90_86-227&462_448&526-451&534_226&527_225&450_450&457-0_0_17_24_15_24_25-125-25.jpg,皖AT0R01,皖AT0R01,True,0.8271,"[227, 462, 448, 526]","[229, 456, 446, 529]",0.8628,0.0397,True,True,1.0,125,day_proxy,36.68,10.94,48.02
0144755747126-91_92-199&481_420&548-406&548_207&552_226&481_425&477-0_0_22_24_31_31_8-45-22.jpg,皖AY077J,皖AY077J,True,0.8155,"[199, 481, 420, 548]","[202, 478, 426, 549]",0.9069,0.0251,True,True,1.0,45,night_proxy,30.64,9.94,41.02
0144827586207-90_81-172&488_415&565-421&561_204&560_184&488_401&489-0_0_6_32_25_26_22-65-26.jpg,皖AG812Y,皖AG812Y,True,0.8232,"[172, 488, 415, 565]","[190, 485, 415, 563]",0.8705,0.0348,True,True,1.0,65,night_proxy,27.88,14.68,42.9
0144827586207-90_89-246&658_469&745-480&743_243&742_244&659_481&660-0_0_22_25_15_31_29-143-43.jpg,皖AY1R75,皖AY1R75,True,0.8319,"[246, 658, 469, 745]","[244, 661, 478, 742]",0.8902,0.0296,True,True,1.0,143,day_proxy,25.1,15.14,40.73
014519875479-90_89-170&442_363&514-358&511_168&521_169&444_359&434-0_0_17_25_3_25_31-142-43.jpg,皖AT1D17,皖AT1D17,True,0.8196,"[170, 442, 363, 514]","[163, 442, 355, 521]",0.846,0.0437,True,True,1.0,142,day_proxy,26.5,11.42,38.24
014536637931-84_91-274&476_463&566-467&538_289&566_276&498_454&470-0_0_3_26_25_33_8-147-25.jpg,皖AD219J,皖AD219J,True,0.8202,"[274, 476, 463, 566]","[276, 478, 459, 561]",0.8929,0.0274,True,True,1.0,147,day_proxy,26.28,11.12,37.88
0145498084291-90_92-304&509_536&580-541&580_319&577_314&502_536&505-0_0_2_23_31_27_33-128-21.jpg,皖ACZ739,皖ACZ739,True,0.7991,"[304, 509, 536, 580]","[311, 507, 539, 575]",0.8671,0.0354,True,True,1.0,128,day_proxy,22.41,10.27,33.06
0145522030652-90_90-272&543_511&613-493&606_281&610_286&540_498&536-19_1_23_26_31_29_11-135-49.jpg,粤BZ275M,粤BZ275M,True,0.8138,"[272, 543, 511, 613]","[280, 540, 493, 609]",0.8094,0.0522,True,True,1.0,135,day_proxy,25.26,10.55,36.14
0145737547893-90_90-217&560_416&644-413&635_221&645_223&566_415&556-15_15_26_29_20_27_26-90-9.jpg,鲁R25W32,鲁R25W32,True,0.8282,"[217, 560, 416, 644]","[214, 563, 412, 642]",0.9087,0.0237,True,True,1.0,90,night_proxy,29.0,9.43,38.67
0145965038314-95_87-372&587_555&677-550&672_373&657_377&586_554&601-0_0_10_13_31_31_32-106-81.jpg,皖ALP778,皖ALP778,True,0.8218,"[372, 587, 555, 677]","[374, 589, 552, 673]",0.9078,0.0235,True,True,1.0,106,night_proxy,20.56,10.53,31.43
0146048850574-91_80-181&448_411&529-417&532_184&521_170&447_403&458-0_0_10_30_6_26_26-35-35.jpg,皖AL6G22,皖AL6G22,True,0.8338,"[181, 448, 411, 529]","[175, 450, 410, 530]",0.9355,0.0169,True,True,1.0,35,night_proxy,24.88,11.28,36.48
0146072796935-89_92-282&516_499&594-494&586_284&590_285&518_495&514-0_0_13_3_33_33_31-32-40.jpg,皖APD997,皖APD997,True,0.8192,"[282, 516, 499, 594]","[278, 516, 495, 591]",0.9274,0.0188,True,True,1.0,32,night_proxy,34.4,15.59,50.84
0146216475096-96_78-155&473_358&577-353&581_173&546_171&480_351&515-0_0_30_6_30_27_28-54-10.jpg,皖A6G634,皖A6G634,True,0.8161,"[155, 473, 358, 577]","[168, 486, 354, 576]",0.7929,0.0546,True,True,1.0,54,night_proxy,26.63,11.09,38.08
0146228448276-95_69-214&508_408&603-397&598_229&578_213&506_381&526-0_0_6_25_27_27_28-86-38.jpg,皖AG1334,皖AG1334,True,0.8155,"[214, 508, 408, 603]","[220, 510, 396, 597]",0.8308,0.0442,True,True,1.0,86,night_proxy,23.12,15.39,38.93
0146240421455-91_89-192&439_415&505-421&506_198&508_199&430_422&428-0_0_6_2_29_33_32-148-19.jpg,皖AGC598,皖AGC598,True,0.8278,"[192, 439, 415, 505]","[198, 430, 418, 507]",0.8261,0.0518,True,True,1.0,148,day_proxy,25.93,11.09,37.47
0146312260536-90_92-245&511_459&588-469&589_247&599_258&506_480&496-0_0_2_27_32_25_16-134-9.jpg,皖AC381S,皖AC381S,True,0.8462,"[245, 511, 459, 588]","[248, 508, 469, 597]",0.8164,0.0541,True,True,1.0,134,day_proxy,27.91,10.48,38.72
0146527777778-90_89-184&465_417&546-413&535_179&539_186&462_420&458-0_0_5_25_30_33_12-114-21.jpg,皖AF169N,皖AF169N,True,0.8323,"[184, 465, 417, 546]","[178, 459, 414, 539]",0.8209,0.0498,True,True,1.0,114,day_proxy,20.7,12.43,33.6
0146551724138-89_91-299&458_524&541-534&525_311&532_309&462_532&455-0_0_27_11_31_29_29-106-13.jpg,皖A3M755,皖A3M755,True,0.8246,"[299, 458, 524, 541]","[306, 456, 531, 533]",0.8321,0.0457,True,True,1.0,106,night_proxy,25.96,11.03,37.42
0146551724138-89_94-249&483_474&549-474&547_243&549_241&476_472&474-11_4_32_24_32_32_6-181-31.jpg,浙E8088G,浙E8088G,True,0.8106,"[249, 483, 474, 549]","[243, 481, 468, 545]",0.8664,0.0361,True,True,1.0,181,day_proxy,21.72,15.01,37.18
0146551724138-90_88-355&416_591&507-594&506_350&482_338&403_582&427-0_0_7_28_26_31_8-169-26.jpg,皖AH427J,皖AH427J,True,0.8439,"[355, 416, 591, 507]","[349, 410, 585, 503]",0.8546,0.0402,True,True,1.0,169,day_proxy,36.47,10.96,47.89
0146671455938-96_79-369&335_578&403-561&417_366&389_366&321_561&349-0_0_0_25_23_33_33-64-39.jpg,皖AA1Z99,皖AA1Z99,True,0.8333,"[369, 335, 578, 403]","[364, 323, 565, 418]",0.6671,0.1208,False,True,1.0,64,night_proxy,19.21,10.44,30.05
014683908046-90_87-186&445_429&508-425&524_197&515_192&440_420&449-0_0_5_25_25_27_4-102-26.jpg,皖AF113E,皖AF113E,True,0.8302,"[186, 445, 429, 508]","[194, 443, 421, 522]",0.755,0.08,True,True,1.0,102,night_proxy,20.01,11.54,32.03
01469348659-90_88-215&482_453&561-450&562_211&557_210&473_449&478-0_0_12_22_31_29_29-118-34.jpg,皖ANY755,皖ANY755,True,0.8411,"[215, 482, 453, 561]","[212, 478, 446, 559]",0.8907,0.0295,True,True,1.0,118,day_proxy,28.55,11.85,40.87
01469348659-90_94-205&643_450&711-427&710_224&713_226&640_429&637-0_0_16_31_31_28_29-68-51.jpg,皖AS7745,皖AS7745,True,0.8138,"[205, 643, 450, 711]","[213, 638, 433, 709]",0.8176,0.0512,True,True,1.0,68,night_proxy,24.69,10.52,35.66
0146982758621-83_100-279&402_411&505-408&483_281&505_297&408_424&386-0_0_13_2_31_29_30-96-35.jpg,皖APC756,皖APC756,True,0.8259,"[279, 402, 411, 505]","[275, 401, 417, 502]",0.8956,0.0286,True,True,1.0,96,night_proxy,31.25,12.59,44.24
0146982758621-90_87-325&548_523&634-533&629_328&639_331&561_536&551-0_0_29_18_26_27_27-53-8.jpg,皖A5U233,皖A5U233,True,0.8206,"[325, 548, 523, 634]","[320, 555, 535, 637]",0.8226,0.0505,True,True,1.0,53,night_proxy,40.87,16.66,57.98
0147090517241-89_90-232&500_442&570-435&568_232&578_236&502_439&492-0_0_10_18_33_24_24-139-58.jpg,皖ALU900,皖ALU900,True,0.8146,"[232, 500, 442, 570]","[234, 499, 432, 567]",0.8905,0.0286,True,True,1.0,139,day_proxy,27.98,13.91,42.2
0147126436781-91_80-249&425_452&500-455&504_263&490_252&419_444&433-0_0_7_12_27_29_31-75-28.jpg,皖AHN357,皖AHN357,True,0.8303,"[249, 425, 452, 500]","[254, 421, 452, 503]",0.894,0.0295,True,True,1.0,75,night_proxy,26.62,10.48,37.54
0147270114943-89_88-233&487_444&562-448&556_234&559_231&490_445&487-0_0_0_25_2_26_29-112-22.jpg,皖AA1C25,皖AA1C25,True,0.8256,"[233, 487, 444, 562]","[232, 487, 444, 560]",0.9689,0.0079,True,True,1.0,112,day_proxy,21.11,10.58,32.22
0147270114943-90_88-237&497_468&565-456&571_250&576_253&502_459&497-0_0_19_0_32_28_28-122-110.jpg,皖AVA844,皖AVA844,True,0.8211,"[237, 497, 468, 565]","[249, 502, 452, 573]",0.7379,0.0781,True,True,1.0,122,day_proxy,23.16,12.37,35.99
0147413793103-89_92-286&402_524&488-531&481_280&483_267&400_518&398-0_0_22_31_24_24_5-130-16.jpg,皖AY700F,皖AY700F,True,0.8261,"[286, 402, 524, 488]","[271, 399, 525, 482]",0.8458,0.043,True,True,1.0,130,day_proxy,24.93,11.85,37.18
0147413793103-90_84-335&459_585&527-577&531_340&528_331&454_568&457-0_0_8_27_23_25_27-99-46.jpg,皖AJ3Z13,皖AJ3Z13,True,0.827,"[335, 459, 585, 527]","[337, 457, 569, 528]",0.8915,0.029,True,True,1.0,99,night_proxy,21.51,10.11,31.97
0147509578545-96_72-232&549_422&621-424&626_257&609_240&543_407&560-10_0_17_26_8_29_26-85-21.jpg,苏AT2J52,苏AT2J52,True,0.8064,"[232, 549, 422, 621]","[239, 544, 422, 625]",0.8597,0.0405,True,True,1.0,85,night_proxy,28.29,9.79,38.41
0147533524904-88_92-187&500_429&567-433&566_190&575_203&496_446&487-0_0_24_29_33_17_29-59-19.jpg,皖A059T5,皖A059T5,True,0.8321,"[187, 500, 429, 567]","[188, 489, 434, 574]",0.7697,0.0734,True,True,1.0,59,night_proxy,30.2,10.51,41.14
0147533524904-90_89-267&525_487&604-500&601_264&603_264&520_500&518-0_0_33_32_29_25_29-162-33.jpg,皖A98515,皖A98515,True,0.8349,"[267, 525, 487, 604]","[259, 517, 493, 605]",0.844,0.0444,True,True,1.0,162,day_proxy,27.27,12.3,40.13
0147533524904-91_87-179&377_397&459-401&458_189&447_184&380_396&391-0_0_11_0_32_29_24-103-37.jpg,皖AMA850,皖AMA850,True,0.808,"[179, 377, 397, 459]","[187, 382, 396, 455]",0.8535,0.0378,True,True,1.0,103,night_proxy,24.36,16.11,40.83
0147641283524-91_80-187&562_416&640-422&646_192&636_173&560_403&570-0_0_27_29_28_27_33-97-16.jpg,皖A35439,皖A35439,True,0.8353,"[187, 562, 416, 640]","[184, 563, 414, 645]",0.9083,0.0247,True,True,1.0,97,night_proxy,34.1,11.78,46.37
0147641283524-92_87-180&492_423&560-433&570_174&562_171&478_430&486-0_0_11_33_4_30_30-148-24.jpg,皖AM9E66,皖AM9E66,True,0.8308,"[180, 492, 423, 560]","[174, 484, 426, 560]",0.8628,0.0387,True,True,1.0,148,day_proxy,27.19,13.63,41.12
